nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,crop_name,soil_color
91.89765973751672,86.95558640713843,55.69375684827544,27.24218681957086,76.80292713900879,6.264023972311504,94.23071191878374,banana,brown
103.59517668766284,75.68249829268905,49.134354186844,27.58137948428853,79.35159210508357,5.973155127806989,101.8291446004662,banana,brown
106.3941028442467,91.20799286282688,52.15565439976112,26.81626197486665,83.98936519446953,6.193254637068489,108.92751381604756,banana,brown
91.05816730722238,84.78782943799159,52.121878914850775,26.932117345004464,77.77524066714146,6.2730359557337545,92.44112837667214,banana,brown
92.96206842960552,87.16260498412801,49.826864575741645,29.704500006100247,76.50992440358876,6.230615843383229,92.56650180674433,banana,brown
89.95655814177167,92.38239765364234,51.78291475031211,26.913681126321126,79.76991837774317,6.141831139493835,97.29196339047614,banana,brown
116.7998204483602,85.32059441558904,55.20942757108186,27.605421299181675,82.6608462719609,5.864072853472303,96.35514132227904,banana,brown
103.63881854834396,76.80812477615709,52.92467278741917,28.865490918256125,76.21817322110994,5.857652046782182,99.66625205797924,banana,brown
116.0467946053735,84.10691888713681,49.60345849823842,25.91321069128513,81.54684960418378,6.044652210127734,97.88209986586774,banana,brown
96.8183456899448,75.32993620792084,52.32544558811442,26.50812689762932,80.05440004420214,6.044444683312499,110.91675353859114,banana,brown
106.02582813433835,95.26486806036532,44.01796256006304,27.312971913702928,83.68933857496312,6.01996564406951,96.3674509324948,banana,brown
95.54130940494494,73.73794232996232,50.034612782665086,27.535580770296463,77.49520869514113,5.675674286072528,119.44631428513291,banana,brown
103.74997847761227,91.97604982861328,49.3465748713079,25.45237756497569,78.71804861287592,5.837444183400424,107.78446027745186,banana,brown
98.6345319455668,78.69173671686123,50.96491172309894,27.183612831808173,78.75723946384024,6.025752864799848,111.10496837071656,banana,brown
112.1324110000097,87.28693294541823,54.60908752023616,25.74313833322673,84.1791434768311,5.80804844352377,114.58864315099387,banana,brown
101.45808137480516,72.64947459886511,51.60857301345483,25.919071168946683,81.67348310978663,5.953108644263407,117.7236178574116,banana,brown
81.80500626024454,92.95348981718426,49.36314712248839,27.17225570473111,80.53017566334725,6.403144238211066,111.75061389822896,banana,brown
111.89544104906136,86.26410934037365,49.51439123014601,27.16143225747978,77.8153702763797,6.1842286386724,98.01461636091508,banana,brown
91.30450581413125,76.07669070589091,57.70721175952247,27.547289375280062,76.30951551990019,6.202724286448804,108.5684276801284,banana,brown
96.30136873803733,78.81342564387856,47.45510983481522,26.761932317087545,76.08348377909824,5.833798529747204,103.25203714904929,banana,brown
107.1542805568769,71.90869357655285,43.19696032014831,26.014453130088263,82.9928530824257,5.996336868900166,90.8636396061139,banana,brown
118.30759972850367,78.40984525761868,50.90476464088859,25.72378765993017,82.49002567054953,6.18201639395306,115.33605107285165,banana,brown
93.5972409072239,73.68409960368274,46.80500367008118,26.57316930229646,81.34375496029958,5.97271855821289,109.6182999238486,banana,brown
95.3707739810648,88.48179305986572,50.090402237738566,28.09446397478357,79.62795853654977,6.237749702929023,95.51367846969558,banana,brown
110.6993090087321,82.1954741507773,44.57349474738843,27.85460088296105,77.79211092350627,6.20979918024003,110.40813028733533,banana,brown
104.9640120148702,84.06938705655419,54.37643807205679,27.969823153928647,80.9328002097092,5.858705497928211,111.11737677720484,banana,brown
106.85607338479466,71.31775508797794,46.00375790412254,26.582844560439383,82.5768046996194,5.9799986433261685,88.54879155523481,banana,brown
116.11808267070018,85.27210474114518,53.66781266391351,25.19147828133069,82.94638843048611,5.720668433726043,114.84398730034728,banana,brown
116.57762822545234,86.13664442255234,52.87168311326028,25.388617932776874,83.4541797325539,5.736625245077787,115.12708184164256,banana,brown
107.08292403396598,89.60618186378126,51.75390385414883,28.07739728943369,80.80844861297437,5.960785746615914,113.30194485994566,banana,brown
100.50769688136668,71.2551034862796,49.12142725358591,25.547389791736087,75.27007391169134,5.995387757094269,116.9771269282698,banana,brown
90.57468967091576,85.52912089883351,54.5242819437462,26.375947136513723,81.169488887089,5.786347257869318,119.07027338231784,banana,brown
92.96663983460064,78.7808508514863,43.20554014759044,28.18379226778537,79.73035037912267,5.688089651085328,90.38375718284068,banana,brown
109.14759007562589,87.38568891558364,54.78517967854087,28.60233346859749,79.04283605824567,5.668357501208098,96.64611769508194,banana,brown
117.06801156241428,88.40883532192127,50.79150775542199,27.744168226576104,82.06744456581715,5.740742681773226,98.47511967840356,banana,brown
101.948810940396,73.60868019765384,52.7889064854651,26.99607159699749,81.6079105081716,6.24981350701734,113.70811477754792,banana,brown
85.62556313637363,75.57835764824698,48.89475949567037,29.258878404056485,79.6411124542339,5.933885420988873,92.12308776807346,banana,brown
101.04027598688108,79.72507851539916,50.79052238470349,27.407259337110744,78.18711853341537,6.026303325657818,110.7879410892958,banana,brown
107.64539669675618,72.7181024745598,48.79833920539821,27.50233691653545,81.69725361838924,5.845014622835881,91.63856346789792,banana,brown
110.61242924336892,71.17307315388678,55.60916781706391,28.332943971880304,83.66096832977152,6.146614402349628,116.49154105676035,banana,brown
93.26620705792492,81.72183231178266,46.46507887337664,27.993025611586376,82.15508102316963,5.938118233037804,91.55930763529918,banana,brown
82.61245585788134,76.07754138035703,51.76352313227634,27.617897495318758,78.43800175365124,6.183871944262713,91.8961296639914,banana,brown
107.35428646691636,87.78221794092008,53.19295812321396,26.219651503918826,84.13038721726582,5.919447754004584,114.42516851062284,banana,brown
91.31256167771356,83.15614177909134,54.20526609753488,27.54453967711795,82.36596579898836,6.176827163319345,96.6746711902022,banana,brown
105.56148909809173,94.23907905382912,47.89551482691038,25.348936059469874,79.77470310704881,5.835326108923453,108.5192389013934,banana,brown
110.49550300749448,79.61100105490803,51.17037805835625,28.09409259413783,78.10656707483541,6.190969909614062,119.37532546015844,banana,brown
92.06206735393272,80.60106359790821,53.56563808265902,28.761768047790905,77.40184157173528,6.1616681773726825,118.36412671136245,banana,brown
92.70659696373532,84.72677360723043,49.75744558313925,28.70092533598301,81.29751635171125,5.70220786816517,113.51718698297196,banana,brown
103.7287770149963,78.56800115020542,57.29694992818448,26.90312754563624,79.89999707621756,5.998961223903346,109.99977000841822,banana,brown
102.3685536216352,93.64773547828123,48.0915590355159,27.65328411133484,81.00113762862587,6.067134684568812,100.64943510845006,banana,brown
93.51850194811892,86.41240233120942,47.63128937423915,28.05216473564588,80.52484042329732,5.706930327392976,118.02506143273436,banana,brown
90.3628082426192,80.93306177950647,44.75691990809834,28.1959084484463,80.34181827833271,6.378636206232138,93.76891668690892,banana,brown
81.88666820370307,76.18861030867485,52.99598529047916,27.18709715268289,79.51320971909337,6.235715367730749,91.9724520304227,banana,brown
116.36495109651736,75.77779829668903,46.9109021011073,25.600310366804354,77.95619679534559,6.126483952120237,91.54455472003688,banana,brown
89.13686892364747,86.4458707273293,52.20464812299639,29.20446216904699,82.48244065868218,5.896929838367902,107.85895701162886,banana,brown
96.41108431948756,74.23955449866902,49.17828568780266,27.65319541632072,76.2284797881885,5.699031938108301,116.51418198084065,banana,brown
116.44999802433446,75.7421055858393,45.72812629555053,25.783485440151725,77.53141495427619,6.081839401381105,92.60191798223016,banana,brown
113.56674978419578,80.0657679540129,51.04548619276426,28.13292897671036,78.82035936681902,5.664349250148925,96.77150073904905,banana,brown
84.79850024492818,93.86825964922502,49.35696388998523,26.055896476185985,78.50602674178323,6.232519539200754,119.91694018108775,banana,brown
113.0536790062034,87.24699138038872,50.1305754110197,27.011341170799646,79.47351646613127,6.199853744974622,99.67718131520316,banana,brown
103.89217108806336,73.71412864661171,43.37699749448559,25.205854895594666,81.60705105893071,6.103718294057704,119.96121683127892,banana,brown
93.02852746118332,83.66191461212655,53.88422224852945,27.694387127811588,81.70511473625758,6.386401660126536,95.6950918089507,banana,brown
105.29736575506928,73.04335948520637,54.68174528738433,27.688247747663965,83.5953733402285,5.869626138354644,115.00409087467096,banana,brown
94.1296820512725,85.41557295193185,49.68623697248659,27.81159374283838,80.31381170724357,6.065042723030133,96.5939368324183,banana,brown
102.21575272366778,75.37807477456091,49.87705157584793,26.446748107816266,81.99813403457009,6.079534751694452,111.46843727522791,banana,brown
109.34058980015786,70.84068119272915,55.24371983723068,28.71752223503247,82.4437837871479,5.732392980449111,91.56806327624808,banana,brown
107.57151447315172,72.35895465391249,54.2619570694889,29.359474189547043,83.77869113818417,6.07691741411922,118.16138725442585,banana,brown
105.55627361414646,86.7806334614496,55.5297767259784,25.879187887459256,83.9245347407463,6.013707277747915,114.18795629506404,banana,brown
90.2457740000835,87.1381282761917,52.93512890478244,25.80068948859595,83.42491998277848,5.830218659480431,119.14395680863716,banana,brown
111.1024393077072,72.65289809515481,52.73112713184444,29.26777633947161,78.17284248145586,5.741614279848626,92.5221503362586,banana,brown
79.70394203946353,89.6882239557992,48.50485217085186,26.5964678918974,80.17159957320544,6.187069428693494,107.27982800996156,banana,brown
102.98829656356791,77.17286848221376,54.40408454686294,26.90614918729881,82.46835074335543,5.8332081898667525,110.5315866460052,banana,brown
91.80870057214923,82.82472898549497,53.82087242856855,28.623636564273035,79.08472928016675,5.928141763206756,106.65926422270292,banana,brown
92.95445681415669,88.12857540698445,55.07182915315032,26.94396372251864,78.59221637530133,6.277402412966097,95.10164449988562,banana,brown
93.5140271522116,89.21422539281093,51.39668058451675,27.825932459930147,78.6433456869087,6.2245610987445055,95.48051949379084,banana,brown
103.91225526499504,75.98768005445123,50.66538044835343,28.97769468875503,76.35203768722171,5.76869587591007,101.49376994944744,banana,brown
87.28858396181477,76.99822925503798,47.21366445798597,29.14691555343196,79.21475998961185,6.3051436663494345,92.1563395180177,banana,brown
96.103464769859,73.07302399957186,47.399021146739024,27.379445516419977,76.59263597572247,5.655012492764179,115.88043534019752,banana,brown
103.023670360833,80.25236069899178,54.83561834463188,27.16666023961977,81.42097138476726,5.903560493968003,109.87639883364032,banana,brown
87.86814192810678,79.31701838501333,48.95088769723768,27.703986735525877,81.86087139207183,5.918595863482171,96.02694584300724,banana,brown
117.8243416834616,85.4928244937648,51.00151688736265,28.451521272696212,79.6259119329884,6.083876108934689,118.89016563982402,banana,brown
94.23991443522333,89.4183506886922,48.307945359896486,28.62533803989645,79.6161978053194,5.646923651718951,110.54856153578254,banana,brown
105.67877815900452,87.14753649208663,56.79821464895963,25.92939452078539,85.12816946613275,6.0653655487005205,111.77348267530434,banana,brown
108.21471483280293,88.85530804752834,52.98388228441237,28.871108812595228,80.08850768629445,5.970545048617411,108.85883087421868,banana,brown
82.88452539220063,94.55789934258742,49.92270909364852,26.592840245880595,77.9527800121052,5.514225292830913,108.65954483196084,banana,brown
89.73161371735749,92.83729732876584,46.368077811197374,28.6495914255459,77.57706283668368,6.147828052289007,92.51672233482114,banana,brown
111.43031697493664,86.70038784773155,46.65222819597444,27.371581825482505,77.68408396984776,6.187809895717153,99.72762655069002,banana,brown
81.35896573019674,75.17102850423203,47.677377642070205,26.044038324666797,82.91363374803919,5.893881673091331,109.32020897800712,banana,brown
116.20404028765708,92.1936624447428,53.12176832436869,27.313850415197532,77.94618686103185,6.123268495671291,119.63676104311344,banana,brown
101.37282377688126,72.8744385515211,54.994090286774345,27.215619950726985,83.49026126559701,6.228595367476666,90.5022784979646,banana,brown
112.41149623761648,83.95200032583035,42.12180357310613,27.95078846550156,78.22747966121891,6.142950310780165,108.15969657724376,banana,brown
112.22549214046528,73.84876522875487,45.71308869794999,28.9632641920727,77.52717012942601,5.857236061989813,92.06318036711014,banana,brown
116.30161990376702,80.65004657042233,55.94941270953073,26.541692944017957,83.02603400980746,5.92598251709571,96.82607349561778,banana,brown
96.29170152178456,93.5536674506743,43.081566685000304,28.822698404621764,78.34722640477372,5.983742228439845,94.11127337686096,banana,brown
96.74854827876928,75.73656704453656,52.75219486909679,26.376720818713355,81.04812609262801,6.028900841171034,109.5146617604344,banana,brown
107.85039759598592,71.57298261672634,42.80001362663662,28.09124893403075,80.93504822865661,5.840625084132724,91.97302713701102,banana,brown
95.20214717316072,89.06903504011935,49.72300342216615,28.070856318438423,79.46348705402458,6.189637917507,94.735150000628,banana,brown
104.04478982849542,85.04729297880115,53.75148252179106,26.37493086919952,83.36930580193427,5.94857632916519,112.5789164108364,banana,brown
82.69462320718839,93.36800447411632,46.91635353195412,27.12529256464844,80.41088997816156,6.406740253419608,110.13423662751978,banana,brown
117.9830700545282,87.86052756115102,50.83626974701353,25.481008956899707,80.05577791305615,6.170896638402021,101.03048919297127,banana,brown
98.35685351337584,71.14664192359855,49.07914615683391,25.884013819641137,75.48907302355968,5.927229812201535,116.71623952896356,banana,brown
105.88244235827229,92.35030176768686,44.87665751004241,25.06261250912063,78.85215874889586,5.787005452458832,107.11416907390468,banana,brown
120.22241051551129,88.43123517403976,50.83419442636805,28.537954059698507,77.19780787431577,5.965148704651629,119.90263469695635,banana,brown
108.0146217667186,86.99978735551626,52.46447892271975,27.70316153879849,81.94675191396921,5.8816500687815365,111.80319299925328,banana,brown
91.28972822084305,78.70270022812622,44.9525333550953,28.48914663743636,81.70596188299625,6.111133212992769,91.72859288125716,banana,brown
113.71714919489013,83.24045015225926,45.23918384559445,26.882947681161266,77.87060211737487,5.833606948585414,107.73990024679442,banana,brown
109.3874538524972,72.16931657006744,44.948432891646426,27.93962986440211,83.13873331738121,5.993023127714384,92.0673036975899,banana,brown
94.43351519309338,74.2016518536609,49.21343436135344,27.90851700475304,74.56703859675042,5.631593634234604,118.6400205441114,banana,brown
105.9944995391608,71.53846733819164,47.76379518116194,27.426174676051968,82.90735611458165,6.201275820801839,90.79824002011358,banana,brown
107.46234630956984,71.0304121433539,54.16764116036134,26.525831788311788,80.17525170217993,5.8048864867231,115.34758970650778,banana,brown
82.58676368771627,95.099238278945,53.51416042615752,26.81669657880905,77.81553022282716,5.609277270030918,109.54125960881306,banana,brown
118.77011339967775,85.1233794732728,52.80107005586413,28.955478094276614,80.64198863173127,5.7299814936793645,98.33699794254063,banana,brown
117.7559342995933,87.06725436049811,46.60195651362002,28.68331823368888,81.89787296292583,6.178838728405553,115.84067410331134,banana,brown
89.58744423652128,86.39056471966765,57.656455869618775,26.84658618375335,76.6835583416715,6.272271610958024,91.7753810704062,banana,brown
108.36283631209614,91.98104249108054,52.42510853186433,28.91934619881665,84.03664105038025,6.095135697214832,109.40235460410794,banana,brown
100.03908902403364,79.72001526578767,54.63109477639758,27.552826314755634,78.1888374135702,6.057956495391806,110.15155758952812,banana,brown
83.69691149134896,77.79084757711266,45.44560704855409,28.984416112933623,81.61701746489211,5.9834911501090335,94.87935209947408,banana,brown
106.5792997526258,70.7853114704804,54.569503288392255,25.919573955368985,79.57434697298214,5.726862808821605,115.54531867900394,banana,brown
93.6164245563198,84.4980785630285,46.465366177034994,27.401908967497334,80.48135348811428,5.698461046686365,119.21441421544333,banana,brown
106.98137731322603,84.12029188213943,49.09809124759022,27.049486505104525,78.62522290746307,5.858957216835004,99.34917480301996,banana,brown
93.33808748771582,88.43395394851828,51.149915587329005,29.16370401279388,77.3797761038892,5.653320723249349,109.6907687604301,banana,brown
92.63279356444716,93.23236266028805,48.64230899473535,27.43198438213665,80.90926861974863,5.857538521679322,112.32387544555098,banana,brown
110.54168083968678,89.30872159573747,58.49979242362004,29.526791041726995,76.81595798980322,5.615383037544284,99.26010867158593,banana,brown
108.57698923025023,90.9673142521808,51.93858337736497,27.530298360255376,83.42558021145294,6.273523368495884,106.13494135382118,banana,brown
97.67056863447496,79.6616743750642,49.32400562047703,25.45846587869396,84.39970787866108,6.439746362247817,91.3414719116305,banana,brown
101.76869896019244,74.701975475597,48.5417662587851,26.60834331611195,82.20657242266554,6.1871437383472525,108.75559956118929,banana,brown
118.6947942135681,73.77336616994677,51.95382902250296,25.833980251461558,83.59623865961501,6.2042161050142655,111.11080754596377,banana,brown
82.4129208677072,95.0862684182104,50.81946325417193,26.504707702591386,77.87092346607099,5.543052527303956,110.1622789924804,banana,brown
112.16262884586342,84.54408369733197,43.857400114204914,27.956091077300755,77.185226560485,6.061444285357347,108.75805992542476,banana,brown
83.94768592009355,90.961474027694,52.35581207189751,28.38504361073384,83.0815165533263,6.303385006958844,109.7671273976888,banana,brown
106.58626864830404,86.4400056453409,55.932002750083576,28.4375212264161,79.07883012668697,5.854499506072783,99.955097318114,banana,brown
101.28602198843734,73.14795537709246,53.76386945755012,26.40245991648096,80.92294592193684,5.797999097310273,99.32276767055284,banana,brown
105.01405408832112,83.12704898936389,54.06518511422657,26.812099854444565,81.91792308131264,5.899519014177456,109.81959101472624,banana,brown
96.12851866391684,74.07064385659814,46.72433269170092,26.590739060740148,78.24710888270802,5.672211140012096,115.67738281200724,banana,brown
103.10671358707316,71.59927995349632,48.37742734670751,28.5797416697571,79.95494872772034,5.713145933672768,102.05480423869224,banana,brown
105.51043300236964,71.78141803723477,45.69848183522653,29.203813090334734,80.46466643355244,6.2017340024605065,89.27403303565116,banana,brown
86.12904740863883,90.8559842850706,50.3477543215568,28.60344932415481,83.75167754812203,6.284903797658777,109.13664759976228,banana,brown
89.65738604250451,86.18172455514387,56.43649114260209,25.961103846840103,82.82392654367295,5.82338090570679,116.03687848668916,banana,brown
116.3061499298621,81.08431430106305,54.23741564085797,28.394487234974346,79.67391388413432,5.663906393756499,97.442223713233,banana,brown
112.96319123698802,86.58026078891989,56.41674266533977,25.625672135650884,83.68775656598447,5.7724093892313855,114.90503477823536,banana,brown
90.62039897956797,75.44332348431941,48.07913004156012,29.018991556729112,78.20111805962341,5.702072951665345,90.1104280719373,banana,brown
100.84589821550264,74.90362528973466,52.50577388253159,26.52146126068464,81.44353457429047,6.122852860123221,110.85819873776322,banana,brown
111.4775032078147,87.60538263203269,47.04824181023418,26.513274610718238,79.74921920289685,5.682711816271321,98.54015283163262,banana,brown
102.89588352377706,71.67641059215029,50.70319352511839,27.792029687820012,80.0091903771068,5.850232281620135,104.25300031933936,banana,brown
86.82471233589692,79.10968843004167,46.73120311048514,28.104973310848628,80.85539969985082,5.917021638051726,96.49159863270722,banana,brown
117.1753229628048,84.58781658242373,50.892284043058254,26.28737300825017,81.22053624400354,5.781809145621777,118.1120227360894,banana,brown
84.15843719432571,88.76032255737046,51.54445109635063,28.73340619031485,83.78410743666146,6.160602340707387,106.99398441936304,banana,brown
106.21108854955378,69.4204693845217,53.59877860614958,26.748809336648996,78.76910971972649,5.851219824538372,115.88544398220674,banana,brown
119.53156202230318,75.16787507446136,56.21372713227502,25.796902290142253,84.5930891123938,6.09203030682145,114.00649308084364,banana,brown
106.01197877314831,91.26016608722212,48.4998070753428,27.93972578509732,81.95226079646682,5.906190562575677,108.80346350878136,banana,brown
89.15270486388327,90.25639171675594,54.38175263126123,25.27185199488075,78.4706388772492,6.258102092644662,94.72906822863249,banana,brown
93.16229997574276,81.97526181927215,49.64767691758296,27.32097281304224,82.17538898798678,6.156691652640104,92.47348095818076,banana,brown
83.26307515923881,93.60483338057884,51.52512500653873,27.066738430630515,81.26450230276537,6.404304790348562,110.0659738276306,banana,brown
111.05191879948944,86.50150907467483,44.69979821066345,26.704181967819896,79.48627843492578,5.759982100980702,98.12244751308351,banana,brown
115.53642462386964,78.46952852433144,52.66692861691046,25.84860166762913,82.17608772276536,6.254091060703791,112.48209736650352,banana,brown
80.91490372742793,76.5376359864035,46.08914605444125,25.80705185395562,83.43967884990852,5.869388587447962,108.3287632446451,banana,brown
114.03000631215797,83.90328698391247,42.90212036739629,27.081343144337858,77.71060983929229,5.915388209771719,107.82142568359674,banana,brown
104.61484987266768,70.13664550908184,51.605069863772506,25.75421385884168,77.0846731505448,5.823388412775256,116.23844717570604,banana,brown
113.56478020602026,82.91629261307197,56.04912383940326,27.893951680359297,81.3000862483113,5.7123905751755295,93.9676475540754,banana,brown
104.73362950721396,82.4369363884414,52.66760787037711,26.690922437978998,81.6300173884697,5.946102544479927,111.32800650624172,banana,brown
91.27310432425642,83.87336833568936,50.64281212637423,29.29500206013908,80.46124132637789,6.14795028726747,114.87242928720738,banana,brown
96.40630754871692,88.75824256252935,52.01707982305364,28.03648611403361,79.02175201982398,6.234559992195337,94.44161271966549,banana,brown
89.97707797818855,86.71045602496822,51.73043494478359,28.023446085350507,84.01171560061638,5.642714011991735,96.63359207755764,banana,brown
116.81318985879604,73.93768303091201,46.29889691031117,26.418083705951645,79.4518687742104,6.25117938214968,91.86215376621593,banana,brown
88.70180925002639,83.09958469852016,48.29305276527505,28.17343105379857,77.50941293223053,5.67335541821002,110.23019813466604,banana,brown
106.18840681484336,72.2517580261633,48.431092548681264,25.51402109509798,79.21870916165545,5.883900560157199,117.7077317308191,banana,brown
108.49409549432043,91.40857205838094,49.507286325485246,27.675487702922307,81.41729130984568,5.886977028600943,108.87977685149474,banana,brown
96.57808251138738,73.84832704236139,50.94879700581762,26.22720590804227,78.92643550433286,5.80440132516183,113.20814616154632,banana,brown
103.12442578366576,72.62344819468751,53.615355187534455,26.23818055209332,82.21206124191983,5.747804900834698,112.815484977948,banana,brown
94.17042594973351,88.31947261551389,50.080672744615086,28.62439345502577,83.73968306658499,5.64981995342112,110.55491234773064,banana,brown
92.39227841793034,90.99038638192717,47.38750046529547,27.655319477989128,83.43122609479278,6.109366743128873,117.94529591525122,banana,brown
112.07105146271212,85.36220351897666,46.78132197769236,27.60612863703518,76.82570546742822,6.08980721710373,107.10299314351823,banana,brown
92.92435497945772,75.7250917635499,53.08910281603514,27.89551611864606,73.93328930960324,5.866963387882218,116.11563184119642,banana,brown
101.15215371706644,70.75972777689023,46.78051377342332,25.620556523977942,76.56133966684494,5.979005631778378,116.25860049206344,banana,brown
95.82945527472006,79.64148593767908,49.938670162644286,26.22783422248404,82.25391163296185,6.432326278221833,91.62614813106006,banana,brown
116.94578573800928,87.21432999554058,49.47280272018767,28.59634660888822,82.20884520037968,6.152356787409039,115.83429450297513,banana,brown
89.11559434595732,86.46146599470903,51.55114166273301,29.217629818480816,83.2532638810348,5.878265828031082,107.55934776168004,banana,brown
102.69892513050569,69.70010959141331,48.07055130520303,25.474049793208355,76.69689972754136,5.937572178588091,116.32728083951687,banana,brown
114.22170022789922,71.9081131973981,49.57530833457584,27.93801653429079,81.5794226867248,6.268989279018892,91.11647353082664,banana,brown
92.83193198323426,71.5378632822587,42.62079430517272,26.58551943785581,81.24498876778546,6.023500537187903,91.48173827755264,banana,brown
1.7500720278106905,6.423226070952885,188.36185868751272,23.07837614519016,7.32818555147993,5.572074079538952,12.390527515098231,barley,brown
0.3175605817350632,13.205065620520774,249.6416666085174,25.126057776602657,4.945932770013299,6.36853573361556,29.94811608030581,barley,black
0.7140203638330211,6.978696063112062,239.33633233808584,24.94537917605132,5.651095742479234,5.552474147099621,30.80845670460978,barley,brown
0.8816869646325074,18.335764948361007,132.3280285377731,25.34782260528861,6.182570805271627,6.017260299829279,31.947737767818527,barley,black
0.082176379802894,3.210368288948389,173.70233318373823,25.391853195967816,5.109604945759739,6.025671729982518,19.482963310663443,barley,brown
0.1929202511200148,5.4401262833090085,191.0515093670761,25.10839515969281,6.92804636015306,5.528440923948667,31.543782905340358,barley,black
1.006596375713958,10.642246477877602,83.25201902885797,22.03492584910421,5.564032412771969,5.762225258389462,14.097269541649856,barley,black
0.8376620372174319,1.909063065802463,164.83332603671656,25.263255913885505,3.735051636818074,4.986100878490884,29.81654209178336,barley,black
0.2152721811288926,3.1916778216153463,224.97859283000832,23.047548584541108,5.924619234757777,6.0127368317208685,11.78902381688854,barley,black
1.016097045292562,2.4548102539801544,250.0,24.997780443607,6.118986865438247,5.73004669142995,30.712466310989186,barley,red
0.0,5.781452047999805,238.71835400231552,25.021312681261424,6.0690254715645535,5.161183141231926,31.431317378856885,barley,red
0.6703351202512476,7.007872342660079,229.6308804902385,22.299649497242655,7.310837002007933,5.796325139334168,13.782767815650846,barley,black
0.0,111.34523210334368,250.0,24.10280612592965,6.274987200165701,6.576233719298536,19.280334656072768,barley,brown
0.9454585201282794,6.446094919182806,92.83118701398294,22.643919249474838,6.693082442331308,5.961356249056062,13.17356078703427,barley,black
0.9697215376836634,3.155500631876808,91.51200468943308,24.901965430645365,5.637070769831414,5.316257890705017,29.56437432379709,barley,black
0.6960426735493841,7.913548659697192,141.11070890855763,25.24730990980416,5.762615324733231,5.664855602946989,29.07849436793682,barley,black
0.0,3.5426424303137725,250.0,25.26341506193724,5.554070326287524,5.610312415869645,30.05104918756301,barley,brown
0.0,4.2661928604484025,53.89880776628023,25.31897217597889,6.481569474676055,5.692897604109268,30.96761946479912,barley,black
1.4219076364741796,5.7588209442387335,123.948970261121,22.903050242096292,5.670056024656866,5.715096761550197,13.77584151513837,barley,brown
0.0,3.235406518431938,151.19257611828488,24.99092911427028,5.250116777474209,5.962145450191272,28.727385734843445,barley,black
0.388934149735668,8.09209015596588,119.77380069108892,25.003277684930847,5.546187905925283,5.423257240660247,31.59494199241948,barley,black
0.0,5.348497988590386,250.0,23.12936481956253,5.1680311326718655,5.962100190802501,15.482233428466747,barley,black
0.72252749146085,40.7203515637137,250.0,25.149630716286097,5.42719462895853,5.540740375093389,25.78301934857697,barley,black
0.5430793848484117,11.573151506093796,248.14963640282204,24.9044360211045,5.205646349237085,6.36271469084422,29.972206316678047,barley,brown
0.0,2.73550605059905,52.74487387011931,22.144223765102005,5.974018875284995,5.489279102834717,14.486733930793305,barley,black
0.1977293724098914,83.38358811546318,250.0,23.043789130598796,4.923806063823145,6.031883236102615,12.415562633628204,barley,black
0.0,2.3501423012784146,239.82292503897992,25.076089536718094,5.746051952784464,5.420145157225146,30.65983919394355,barley,red
0.6117675176145879,2.188055712136477,250.0,24.994938267567655,4.598891840099371,6.363784015471018,29.566518369355578,barley,brown
0.4319245949822197,11.329149040706277,250.0,23.092230401809488,6.783943373788426,5.718120762493312,12.30398672096712,barley,brown
1.7731687762096402,4.628782877850252,124.58838525391006,24.890879763979395,5.009971795953649,6.368587135633948,29.2684092364155,barley,brown
0.0717222596973781,8.488606894769482,90.43242789129708,21.64373438944101,6.88170522328207,6.563984016212133,13.352663914783836,barley,black
0.7783873999606956,2.5333604315703835,106.1941359521184,22.95229020086497,7.407001212342989,5.96486682189034,14.757295024814738,barley,other
0.7219890068784054,13.772553968984065,250.0,25.0276940417842,5.529930767514608,5.456771745037629,30.983767618007995,barley,brown
0.0,1.6894293437237882,250.0,24.66833178981592,5.827551509486798,5.674321214250154,22.13911742699096,barley,black
0.2412448917061099,108.13395158717526,250.0,23.181601095693004,7.247284159863277,5.6070794057008735,14.594743929326844,barley,brown
0.5653313715052171,5.771623936348711,128.65464024043024,23.08348143121116,6.371352729822663,5.73231317415893,14.60736679734016,barley,brown
0.0,1.0273119696180042,168.33156176601668,24.82971621069261,5.997196915572352,6.123932739269737,21.46787492629528,barley,brown
0.0,9.896835267416062,250.0,24.997947567790582,6.327830613701811,6.135489148980105,31.439660158513924,barley,brown
0.0,5.471556249984881,245.0372630855876,24.900057255120192,4.996527212031689,5.142434876243685,29.94419472850436,barley,black
0.28296946173241,2.4128893112461185,124.7065922760892,24.937274553371065,5.843968993752622,5.619144085757748,29.18355965880225,barley,black
0.1918633108666518,7.056246307435456,89.83627009629731,21.46415002186369,5.276409131492655,6.194066921739059,12.458404747594743,barley,brown
0.0,4.130168364675063,211.53160013646644,25.26439371431649,5.735191120732472,5.7414567614436605,29.48876437364854,barley,black
0.0,9.466802754050724,250.0,25.611744426577143,6.665610449771409,5.761915122554125,18.028884147842074,barley,black
0.0883122520944866,5.645638784241323,182.4356520224486,23.13043313658974,5.152167243259715,5.762739081911357,11.552590019744772,barley,other
0.7209912003343799,2.875821597729052,247.32025784999607,25.5040578858808,4.981573416425851,6.606344377817145,19.176717377776534,barley,black
0.0,4.148260636275304,106.01837261901832,25.4158888608949,5.014074617251133,5.727402816391064,29.11591974740344,barley,brown
