nitrogen,phosphorus,potassium,temperature,humidity,ph,rainfall,soil_color_black,soil_color_brown,soil_color_dark gray,soil_color_gray,soil_color_grayish brown,soil_color_light red,soil_color_other,soil_color_red,soil_color_red brown,soil_color_reddish gray,soil_color_very dark brown,soil_color_yellowish brown,crop_name
0.07528845333838283,1.4699592284509329,-1.4327203858272337,0.427828055494048,1.0855220410533066,1.1729395361830683,0.3264823748903673,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.1730064973672398,0.959285759107735,-1.4536224775604327,0.15009945480689135,1.1181585920358048,1.9812550167635339,0.4003170690736808,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.1425143294775493,1.3848469835603998,-1.4745245692936315,1.3417006609004503,0.891310587811148,1.4940180219643822,0.2577097699944399,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.9290691542497159,1.299734738669867,-1.4745245692936315,1.7496062291047578,1.1167204231609966,1.4729049608375884,0.42567569966807384,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.16676495700745425,1.5267007250446216,-1.4327203858272337,1.1845833934077512,1.1529766307575797,1.0179900557711488,0.2437286569358687,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.9290691542497159,1.4132177318572443,-1.4431714316938333,0.3953798602500761,1.1128365284561423,1.8277883121430805,0.14104677508321903,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.2887336285662161,1.1862517454824897,-1.4327203858272337,2.675613145718388,0.9296210044309584,2.250775505587366,0.37748883115502857,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.112022161587859,1.4699592284509329,-1.411818294094035,2.3015177006543066,0.9746128215963314,0.7342883475732666,0.20242043871003867,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.9595613221394065,1.0727687522951121,-1.3700141106276373,0.9326257014817736,0.9872427842651803,0.9162183067132017,0.3344646060030734,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.47168663590435894,1.5267007250446216,-1.4327203858272337,1.7300419325442637,0.9780775534408512,0.6213485113209729,0.3587427301205323,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.04479628544869236,1.1862517454824897,-1.3909162023608361,-0.05676315627691943,1.0041246444620104,2.2615972032161915,0.1946840490280296,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.112022161587859,1.1578809971856452,-1.4640735234270321,2.595793546563662,1.1706202805539132,0.7257570651217511,0.33479824894713134,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.13627278911776378,1.2429932420761782,-1.4745245692936315,2.664194190638611,0.9797195693530828,1.8416052945606134,0.1400292233907267,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.051037825808478,1.3564762352635555,-1.4745245692936315,1.111146538422292,1.0328158476596565,1.9985252162718092,0.37247806499829117,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.22774929278683517,1.1578809971856452,-1.4640735234270321,1.012692056744657,1.1187550150057792,1.5271184935863285,0.28660207103933966,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.44119446801466844,1.5267007250446216,-1.4013672482274355,0.851239312419141,1.055279531667483,0.7219441261629487,0.33113758122738,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.5631631395734303,1.4983299767477771,-1.4327203858272337,0.5427414909462444,1.1605888670585458,1.4824993633890489,0.3177392510250502,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.44119446801466844,1.3848469835603998,-1.411818294094035,2.1970506585715794,1.148721008158789,0.8556588980404041,0.17728499086812172,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.1057806212280733,0.8174320176235134,-1.4222693399606343,2.469474004436428,1.178375483453827,1.869134191282184,0.15476648803008403,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.04479628544869236,1.1862517454824897,-1.4536224775604327,1.3167967549155515,0.8928033882536035,0.7008595370594864,0.36361561330755937,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7461161469115731,1.1862517454824897,-1.4222693399606343,1.1542818978435079,1.068572092503166,1.9713824902948,0.3183356367572724,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7766083148012636,1.4132177318572443,-1.4013672482274355,0.45879130101978,1.1218461078305555,2.3555964881723903,0.308029634924932,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.47168663590435894,0.959285759107735,-1.4640735234270321,1.6891353114001924,1.0127016691710236,1.729498162312302,0.20799887277948045,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.07528845333838283,1.299734738669867,-1.4536224775604327,1.7383582924847951,1.0796350419548695,2.086241476994681,0.16559031923786738,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.1972571248971447,1.1862517454824897,-1.4327203858272337,1.1006818043608917,1.012852114630694,1.433417465831571,0.27955195466317284,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.6851318111321922,1.0160272557014236,-1.4745245692936315,1.0959246088545755,1.0097822936688805,1.7798615443058503,0.23537923652385942,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.2887336285662161,1.1011395005919566,-1.3909162023608361,0.7961674032099335,0.9442048724778062,1.8437526001027462,0.41332186877160637,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.5021788037940494,1.0727687522951121,-1.4745245692936315,0.8224887221182926,0.9919926852651633,0.5922071748710874,0.32008461051157444,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.0205456579187875,0.9025442625140464,-1.4640735234270321,1.4737877208460741,0.9226329093863801,1.514987362225036,0.3564935082845145,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2034986652569304,1.3848469835603998,-1.3700141106276373,-0.14503775128265456,0.9290616473805008,1.645469849347644,0.3026792303280363,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.47168663590435894,1.129510248888801,-1.4327203858272337,2.1740309798597055,0.8946719468375426,2.0946974314528517,0.3975527941368456,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.0205456579187875,1.2429932420761782,-1.4640735234270321,2.383937006462805,1.0809964986226934,2.023022624524508,0.2765561349437946,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.13627278911776378,0.874173514217202,-1.4327203858272337,2.1347499915515677,1.1214314608317022,1.6305472897870665,0.3967175078581473,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7156239790218827,0.9025442625140464,-1.3700141106276373,0.517094980836572,0.9735476303316069,0.6108427440422666,0.31875574170072674,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.5631631395734303,1.0160272557014236,-1.4536224775604327,-0.01583082329247717,1.1749680633365382,1.4511249195047717,0.42075563285769535,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7766083148012636,1.3848469835603998,-1.4013672482274355,1.2909767733048232,1.0097451769832715,2.077991529497311,0.35334274354372036,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.07528845333838283,1.5267007250446216,-1.4222693399606343,0.7419982702951187,1.1293456544300402,1.7686536856125925,0.21733182692178388,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.1425143294775493,1.4132177318572443,-1.4640735234270321,0.7618348183593248,0.9239231032246166,1.9930684947118555,0.1969759669080805,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.3192257964559066,1.4132177318572443,-1.4745245692936315,0.842720552526733,1.0113119645088744,1.3188567211214988,0.3232704747875953,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7461161469115731,0.9876565074045792,-1.4222693399606343,0.34073294644837965,0.9362262230576326,1.0127519225731416,0.2013088330554285,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.112022161587859,0.959285759107735,-1.4745245692936315,2.1221330444799995,1.1441138962214767,1.5089138256501027,0.2130869546069775,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7766083148012636,1.0443980039982679,-1.4745245692936315,0.2058937846618312,1.020286047651346,1.7521418259791666,0.20026608794558662,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.3192257964559066,1.1578809971856452,-1.411818294094035,1.218519096627436,0.9876949076636684,0.7597821590982037,0.1914947959417808,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.868084818470335,1.0443980039982679,-1.4640735234270321,0.5115326857711956,1.0955148763797895,0.8158541465066758,0.37897137939663067,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.6546396432425018,1.1862517454824897,-1.4536224775604327,2.5215429883377283,1.038776687634896,2.2972989963789336,0.33748839679801834,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2034986652569304,0.9876565074045792,-1.4745245692936315,1.5664153036714332,1.0122294012069144,1.8405934597808562,0.18686193914917754,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.6851318111321922,1.3564762352635555,-1.4431714316938333,0.9075921390400601,0.9192077498558789,0.7291150781498208,0.3961708143978282,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2034986652569304,1.4983299767477771,-1.4536224775604327,0.45370347703931496,1.0664066764384452,1.3411673897547725,0.177594081788192,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.25824146067652565,1.0160272557014236,-1.3804651564942367,0.8692744744572602,1.085834487785722,1.772811939642667,0.17671083529615178,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.25824146067652565,0.959285759107735,-1.4536224775604327,0.2041962049680033,0.9952109216231373,1.3204990973382822,0.21916804717170876,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.0205456579187875,1.1011395005919566,-1.4222693399606343,2.127960415302222,1.0680143817245598,1.0266459034976043,0.3064820926830746,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7766083148012636,0.8174320176235134,-1.3700141106276373,1.1705086694608184,1.0609636436427798,1.8664762617334634,0.3524187234088295,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.07528845333838283,1.0160272557014236,-1.3804651564942367,2.330492185079679,0.9687020001464526,1.0723939938794815,0.23955651625642937,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2644830010363113,0.9309150108108906,-1.4013672482274355,1.8428005937226442,1.0849999408028732,1.5482963617897878,0.412882966160079,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.44119446801466844,1.4415884801540886,-1.411818294094035,1.3802849013229126,1.0527284853419177,1.3012217176777578,0.3619653657052943,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2339908331466207,0.9025442625140464,-1.4536224775604327,0.8440734528704734,1.0725772267897264,1.7927835034357291,0.1877986193414557,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.3192257964559066,1.0443980039982679,-1.4536224775604327,1.289010366144017,1.1182427886152584,1.645126255956349,0.25970480121732625,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2339908331466207,1.0443980039982679,-1.4431714316938333,1.7787205699488755,0.8932625742308568,0.6289178420771767,0.2640200473303921,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.3192257964559066,1.2429932420761782,-1.4745245692936315,1.38181037732667,0.9923159663519577,1.1072584559368719,0.41178805847502586,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.2034986652569304,1.3281054869667113,-1.4640735234270321,2.2941394666551824,1.054105350243994,1.1093987516831778,0.22852514834108206,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
1.112022161587859,1.4415884801540886,-1.4013672482274355,1.7123424012604735,0.9762404071742952,2.3352848656177683,0.22617975979914204,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7156239790218827,1.4983299767477771,-1.3909162023608361,0.5947286436764104,0.9848851231007308,0.9817590804128269,0.3010629801317575,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.7766083148012636,1.4415884801540886,-1.411818294094035,2.0744908861421756,0.9271530883068161,1.7356177057717026,0.16811333697705397,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.5936553074631208,1.0160272557014236,-1.3700141106276373,2.107123735869336,1.1150932448721396,1.9112359142058888,0.19853421834369459,0,1,0,0,0,0,0,0,0,0,0,0,blackgram
0.410702300124978,1.4132177318572443,-1.4745245692936315,0.6953614410077215,0.9908896790634907,2.118853605499833,-0.19717071154775606,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.16864888977914091,0.9876565074045792,-1.4013672482274355,-1.893166066516589,0.9844987420819039,2.291328943142193,-0.1285179541145769,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5936553074631208,0.959285759107735,-1.4222693399606343,1.2354798476448594,0.9079438090319686,1.9627365398081806,-0.12904718250283156,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.22963322555852186,1.3564762352635555,-1.4536224775604327,-1.3150797490751882,1.1772951412664154,0.777124759052426,-0.13239229990803908,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5631631395734303,1.2713639903730225,-1.4640735234270321,0.16480207614493983,1.1365635727962584,1.7326901957104486,-0.14221493643647726,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.3192257964559066,1.2713639903730225,-1.4431714316938333,-1.0712299957633444,0.9514579540504009,0.46815842328351487,0.0026252393249874954,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.5040627365657361,1.299734738669867,-1.4431714316938333,0.2517816728012456,0.9178080918486216,2.440523424049586,-0.048273496061066436,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3820940650069742,0.9309150108108906,-1.411818294094035,0.2559150803617644,1.0675335650405937,0.09308728454008788,-0.04790116434848208,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.16864888977914091,1.0727687522951121,-1.4222693399606343,-1.9852351255203666,0.9641213585199577,0.7172552475981657,-0.33332565606335596,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3211097292275933,0.9025442625140464,-1.4536224775604327,0.9061531868512828,1.155034719760721,1.6790159539770715,-0.35932151679363,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3820940650069742,1.4415884801540886,-1.4222693399606343,0.014740696197586164,0.897584731740533,-0.018800870758262155,-0.08281851737434712,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.5040627365657361,1.3848469835603998,-1.4013672482274355,-0.5548530541802543,0.9412773474223382,0.8113381771608681,-0.015340193089827054,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.47357056867604563,1.214622493779334,-1.3909162023608361,0.882511568993077,0.9819057594829698,1.6974231177532442,-0.20503282045602708,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.25824146067652565,1.5267007250446216,-1.3804651564942367,0.8063172010463066,0.9408587244231339,2.4107792894106246,-0.08518453229665059,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.6241474753528112,1.4699592284509329,-1.4745245692936315,-1.3177381152801289,0.964878332592988,-0.2026048889248871,-0.22831644568505846,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.6546396432425018,1.4983299767477771,-1.4536224775604327,-1.3862906074178336,0.9818783620382601,0.45881314851618465,-0.2888753185653443,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5631631395734303,1.0160272557014236,-1.4013672482274355,-0.5164761949466045,0.9365006735456274,1.8332014440849171,-0.07021491031138767,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.38021013223528755,0.959285759107735,-1.3804651564942367,-0.10031128798592785,1.05931459735199,2.2823451865981763,-0.027925505914264924,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.1057806212280733,1.1578809971856452,-1.4013672482274355,0.9895579208118986,1.0197144855620155,1.941591741689037,0.0317429416120691,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.47357056867604563,1.4699592284509329,-1.4431714316938333,-1.6608369282056952,1.1404191722217991,1.127359369754048,-0.04815050211421079,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.44307840078635513,1.5267007250446216,-1.4640735234270321,1.0393642387112318,1.1220586846052165,1.8946433679366188,-0.16604652368132766,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.16864888977914091,0.9876565074045792,-1.3804651564942367,-2.2367744025624585,1.170507064625623,2.154531898076604,-0.07792173067230641,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.1991410576688314,1.129510248888801,-1.4222693399606343,0.5038119428824956,0.9885642418937178,1.7482527168558488,-0.17594599399546645,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.44307840078635513,0.9876565074045792,-1.411818294094035,-0.26989106015582986,0.8920595376505788,0.9380094718964092,-0.09004220882780814,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.2906175613379028,0.959285759107735,-1.411818294094035,1.2643114664673167,1.101565821817538,2.005001595538135,-0.25620689840258626,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.016188050330688576,1.129510248888801,-1.4013672482274355,0.04252986267758586,1.108465931681715,0.38095112711665097,-0.10746461627561506,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.410702300124978,0.8458027659203577,-1.4431714316938333,-1.7110133727518206,1.0589432590515506,1.4704804800307665,-0.14389498837268533,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3820940650069742,1.299734738669867,-1.4745245692936315,-0.8248675887000327,1.084036769657482,2.210217342747012,0.022869465861748345,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.10766455399975998,1.4415884801540886,-1.4222693399606343,-0.18241241991570134,1.0903448555061077,1.836247946432913,-0.08485864616032593,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.565047072345117,1.1011395005919566,-1.3804651564942367,0.8289283131133972,0.9603760752635132,2.4471286803966104,-0.003717846714430572,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.34971796434559704,1.4983299767477771,-1.4013672482274355,-2.2398331075030167,1.1645714658415824,0.25211888753808215,-0.0934697463671252,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.47357056867604563,1.0443980039982679,-1.4640735234270321,-0.40824175348630104,0.9237786557062322,1.1021241808363127,-0.003833342585112632,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.5040627365657361,1.4699592284509329,-1.3909162023608361,-1.3287025723215777,1.0762151235157404,1.7266764021221594,-0.1562912387925963,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.26012539344821234,1.4699592284509329,-1.4431714316938333,-2.1635492065570956,0.9679246621982821,0.3112510608474618,-0.18293467141020908,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.13815672188945044,1.1578809971856452,-1.3700141106276373,-0.1356754247775942,0.914360909987267,1.616927552431268,-0.07826594781114833,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.6241474753528112,1.1011395005919566,-1.3909162023608361,-0.09133677647896683,1.1541566772602387,2.232040757969373,-0.24324676063417214,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.014304117559001892,1.299734738669867,-1.4745245692936315,0.9311881682090087,1.1725773844858205,1.132379305943866,-0.1827878520224162,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.016188050330688576,0.874173514217202,-1.411818294094035,0.49246258683559996,1.0036901757698835,0.11618134798622598,-0.07628903491304169,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.38021013223528755,0.9025442625140464,-1.4745245692936315,0.7757263818935313,0.8950604730863855,0.13269206121587696,-0.15749606034835234,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.2887336285662161,0.9025442625140464,-1.3700141106276373,0.5241081626173566,0.9488300475709539,1.0921098501668605,-0.30680478116605026,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.4125862328966647,1.1011395005919566,-1.4327203858272337,-2.2419192477270857,1.1244953581157704,1.2535213625119634,-0.08955539937002925,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.07717238611006952,1.1011395005919566,-1.4327203858272337,0.5632441118558912,1.1591383881315775,1.3431296914489501,-0.20970624038795838,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.47168663590435894,1.1011395005919566,-1.4327203858272337,-0.6910245660777886,0.9828278892886764,-0.17909541798071277,-0.1567536557346904,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.13815672188945044,1.214622493779334,-1.4327203858272337,-1.4375973478335349,0.9962060933923986,1.6145811045222376,-0.018472822112123293,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.1057806212280733,0.8174320176235134,-1.4640735234270321,-0.5846152534373571,1.122419400898588,0.6145718655351314,-0.07104120700256931,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.16676495700745425,0.9876565074045792,-1.4536224775604327,-0.9323016533069031,1.0473829611554828,0.22315101207448756,-0.2970628949747658,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.5040627365657361,1.4983299767477771,-1.4745245692936315,-1.2633911458938116,1.0481612329096601,1.98218877577636,-0.347525132430846,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.22774929278683517,1.0443980039982679,-1.4536224775604327,1.2445931243279542,1.0556622862467655,1.2147164894165627,-0.1655735586350269,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.25824146067652565,0.9876565074045792,-1.4745245692936315,-0.14222195153624734,1.0953814944190734,1.2254395174967534,-0.09870925810369678,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.16676495700745425,1.2429932420761782,-1.4640735234270321,-0.1682181583070741,1.1485561413577012,0.6584327056410769,-0.3616817967302956,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.16864888977914091,1.3564762352635555,-1.3700141106276373,-0.4859492510638132,0.9211896781168448,0.5389299815808272,-0.17980982232138507,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3820940650069742,1.0727687522951121,-1.3909162023608361,-0.7223171714705564,1.1042165718781662,1.3736965388165254,-0.33891304216569546,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.1991410576688314,0.9025442625140464,-1.3909162023608361,-1.2001946769123513,0.9879020205563347,0.9585951942006454,-0.05732705312760044,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.410702300124978,1.4983299767477771,-1.4013672482274355,0.5602092429006361,0.9898362057732444,-0.21496503691215135,0.020649799115596904,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.3820940650069742,1.1862517454824897,-1.4431714316938333,-0.40574715183367954,0.962069296467298,0.8842652013485418,-0.12003409389845433,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.26012539344821234,1.4983299767477771,-1.4222693399606343,-0.2271327957019926,1.0894451463275103,0.42589770148532624,-0.29884980482396684,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5936553074631208,1.4415884801540886,-1.4013672482274355,0.7504625732731939,1.1596644426254656,0.3338021022801803,-0.35509064266658374,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.046680218220379044,1.3564762352635555,-1.4536224775604327,0.08773277512434333,1.1667030873537763,1.8272060939069528,-0.3205869652333952,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.22774929278683517,1.1862517454824897,-1.3804651564942367,0.6944475388485788,1.0076830307540308,1.9817011158000537,-0.319711514684954,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.13627278911776378,1.3848469835603998,-1.4536224775604327,-0.25978577179081397,1.0055137193345223,1.5573592921038697,-0.09985639477634055,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.410702300124978,1.4699592284509329,-1.4013672482274355,-0.5313762470243093,0.957748229123193,1.2931764592608515,0.0014953323162436645,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.014304117559001892,1.4983299767477771,-1.4327203858272337,-1.7070245503280301,1.1145995080726296,0.8371387616344707,-0.2063194753055564,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.1057806212280733,0.959285759107735,-1.4431714316938333,-1.8476623889678607,0.9267303938670065,0.9294011549832008,-0.22854788175686244,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.2887336285662161,1.214622493779334,-1.4640735234270321,1.2120017087520634,1.0719775817683945,0.6575019308735431,-0.34859908661503847,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.5345549044554265,1.1578809971856452,-1.411818294094035,0.535979183737467,0.9049805402961201,0.6633321062551135,-0.10413488875328672,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.1991410576688314,1.1578809971856452,-1.3909162023608361,-0.03290739032323993,0.9807676669492894,0.7095792031066385,-0.1548943672635414,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5326709716837399,1.1578809971856452,-1.4222693399606343,-1.607597236384066,0.9032026383494067,1.178404510743912,-0.0003621341629147497,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.2887336285662161,1.2429932420761782,-1.411818294094035,-0.10462823473759945,0.9038894771802837,1.8882777722081638,-0.2796764053575685,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.1991410576688314,1.2713639903730225,-1.4327203858272337,-0.2488007975845657,0.9101179942864328,1.4806577853417204,-0.22010966186690514,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.1057806212280733,1.1862517454824897,-1.4640735234270321,0.5911769405759749,0.9825097477610696,2.3160704330663835,-0.31371547285656737,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.22774929278683517,1.129510248888801,-1.4013672482274355,-2.3068108223178854,1.037461433622841,0.3160945836118302,-0.03526534708409084,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.07717238611006952,1.1011395005919566,-1.4640735234270321,-2.2871453197690967,0.9607344528355342,0.009434606191680354,-0.05377337318076168,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.13815672188945044,0.9309150108108906,-1.4013672482274355,-0.5745385508188713,1.1185339321547794,0.960690552025233,-0.12701676593430214,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.44119446801466844,0.9309150108108906,-1.4327203858272337,-0.7651849329515911,0.9691062633037341,2.1699010711033835,-0.07473910933646696,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.07528845333838283,1.0443980039982679,-1.4536224775604327,-0.19503082197741664,1.126577555501022,0.674539261064751,-0.23478635841668818,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.565047072345117,1.214622493779334,-1.411818294094035,0.03933701906882577,0.9440453059468494,1.3842883043558083,-0.32910825910314484,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.26012539344821234,1.3848469835603998,-1.4536224775604327,-2.1941394635545866,1.123053476934199,2.2959786738849077,-0.2831121327686728,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.34971796434559704,0.9876565074045792,-1.4431714316938333,0.42407628523585544,1.0932521498386438,0.11876264272426848,-0.016312148335761587,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.565047072345117,1.3564762352635555,-1.4536224775604327,-0.7228864453846386,1.0201058805302132,1.6167014038890497,-0.12488492244365934,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5021788037940494,1.3564762352635555,-1.4013672482274355,0.29598028731662696,0.9755263057914682,1.1436437601991674,-0.20676107018795628,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.35160189711728373,1.0443980039982679,-1.3804651564942367,-1.8580946412760526,1.0185836325631936,1.032702971408406,-0.00566705141930381,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.2906175613379028,0.8458027659203577,-1.4536224775604327,0.11984265509704009,1.0858918650737348,0.262796434226491,-0.13540615078594992,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.13815672188945044,1.3564762352635555,-1.4745245692936315,0.6798397744509063,1.051185635624354,0.582377565942989,-0.06706417936975038,0,1,0,0,0,0,0,0,0,0,0,0,lentil
-0.13815672188945044,1.4132177318572443,-1.4222693399606343,0.9983467857969328,0.9505234341271535,1.3421816445666261,-0.33269974133184504,0,1,0,0,0,0,0,0,0,0,0,0,lentil
0.5326709716837399,1.1011395005919566,-1.4640735234270321,-0.00773476809994935,1.008710358926543,2.2404131729195766,-0.06251321042394592,0,1,0,0,0,0,0,0,0,0,0,0,lentil
